date,district,upazila,lat,lon,temperature,rainfall,humidity,ndvi,soil_moisture,malaria_api,malaria_tpr,dengue_incidence,diarrhoea_incidence,hospital_admissions
2015-01-29,Dhaka,Upazila_8,23.6258,89.2581,29.04,64.08,78.47,0.84,0.37,6,0.013607462818333938,2,8,5
2015-01-29,Dhaka,Upazila_9,22.3615,89.1528,26.93,10.6,71.1,0.71,0.42,7,0.15035963271738662,3,7,3
2015-01-29,Dhaka,Upazila_10,23.4775,89.7981,27.14,16.36,84.24,0.54,0.25,5,0.16159146562180382,3,6,3
2015-01-29,Chittagong,Upazila_1,23.3677,90.8423,28.39,132.3,63.27,0.27,0.5,2,0.17542551237970036,2,6,2
2015-01-29,Chittagong,Upazila_2,22.4805,89.8705,27.97,92.53,61.4,0.48,0.47,6,0.06819239472859771,4,10,3
2015-01-29,Chittagong,Upazila_3,23.9638,89.4542,28.48,77.18,87.48,0.64,0.29,4,0.1857111065788272,3,9,2
2015-01-29,Chittagong,Upazila_4,23.1674,89.5385,25.61,11.52,72.09,0.39,0.42,4,0.16776786735305407,3,7,4
2015-01-29,Chittagong,Upazila_5,23.7502,89.4353,26.9,75.72,71.81,0.5,0.28,3,0.00980092899425471,4,7,2
2015-01-29,Chittagong,Upazila_6,22.9698,89.6437,28.24,120.88,78.12,0.8,0.3,5,0.12365700420274398,3,7,3
2015-01-29,Chittagong,Upazila_7,22.4389,90.0188,28.26,99.41,60.17,0.7,0.21,5,0.12918557860460786,1,9,5
2015-01-29,Chittagong,Upazila_8,22.5156,89.4914,28.08,113.28,86.22,0.47,0.28,6,0.060747009245019884,1,4,2
2015-01-29,Chittagong,Upazila_9,22.0392,90.6477,26.91,153.72,82.98,0.46,0.36,6,0.09111335639802176,5,11,5
2015-01-29,Chittagong,Upazila_10,22.5994,90.7868,27.76,129.22,88.9,0.62,0.25,2,0.18244164735630514,4,8,0
2015-01-29,Rajshahi,Upazila_1,23.1194,89.0713,27.15,121.71,60.11,0.38,0.19,9,0.19548763684080248,2,4,4
2015-01-29,Rajshahi,Upazila_2,23.4607,90.39,27.05,91.39,85.39,0.8,0.28,2,0.18575268424109848,5,8,7
2015-01-29,Rajshahi,Upazila_3,22.9592,90.1208,27.05,124.46,79.02,0.61,0.12,4,0.19194914429239385,4,1,3
2015-01-29,Rajshahi,Upazila_4,23.0887,90.0124,29.05,70.67,84.42,0.73,0.24,6,0.12560609291390742,5,11,4
2015-01-29,Rajshahi,Upazila_5,22.6696,89.132,27.15,131.33,74.7,0.35,0.26,6,0.12459080883667635,3,9,3
2015-01-29,Rajshahi,Upazila_6,23.5899,90.1837,28.22,51.87,68.73,0.59,0.43,6,0.19760279241308432,3,4,4
2015-01-29,Rajshahi,Upazila_7,22.4479,90.8996,28.34,126.34,83.71,0.62,0.43,4,0.12450939809245634,4,12,2
2015-01-29,Rajshahi,Upazila_8,23.4383,90.1774,27.52,41.12,68.31,0.37,0.41,2,0.19207335492442607,0,4,1
2015-01-29,Rajshahi,Upazila_9,23.2812,89.1838,25.36,205.62,65.1,0.61,0.2,5,0.029876327245286417,4,9,4
2015-01-29,Rajshahi,Upazila_10,23.1016,89.3324,28.5,87.19,76.21,0.66,0.27,3,0.1749532125107987,2,8,4
2015-01-29,Khulna,Upazila_1,23.2473,90.2164,28.42,139.84,71.96,0.78,0.33,7,0.1696406257105791,5,7,3
2015-01-29,Khulna,Upazila_2,23.3755,90.8734,25.5,80.72,66.08,0.65,0.43,2,0.11034247440399339,4,5,4
2015-01-29,Khulna,Upazila_3,23.6832,89.7374,27.04,120.74,67.07,0.89,0.17,6,0.09860602503176047,1,11,1
2015-01-29,Khulna,Upazila_4,23.2306,89.8566,27.44,174.49,78.23,0.75,0.21,3,0.15126201939605882,1,2,5
2015-01-29,Khulna,Upazila_5,23.1396,90.8735,27.69,119.65,75.11,0.4,0.39,7,0.012581495203604787,1,6,5
2015-01-29,Khulna,Upazila_6,22.1543,89.041,26.86,107.55,72.58,0.64,0.48,5,0.06376346457460094,2,5,6
2015-01-29,Khulna,Upazila_7,23.7611,89.2957,28.03,76.29,61.8,0.38,0.47,3,0.18400801050918072,3,4,4
2015-01-29,Khulna,Upazila_8,22.6201,89.6208,26.02,27.47,66.08,0.57,0.42,4,0.021161004971302844,4,11,6
2015-01-29,Khulna,Upazila_9,23.3915,89.0302,27.32,57.12,80.73,0.33,0.42,2,0.08006597368215165,4,7,4
2015-01-29,Khulna,Upazila_10,22.5408,89.1547,29.6,159.97,89.05,0.67,0.26,6,0.15243750223881644,4,9,6
2015-01-29,Barisal,Upazila_1,23.9039,89.8013,25.32,52.4,66.28,0.82,0.49,6,0.05550456098047851,4,7,2
2015-01-29,Barisal,Upazila_2,22.991,90.6477,27.71,189.12,74.79,0.51,0.3,4,0.0921424342696551,2,8,2
2015-01-29,Barisal,Upazila_3,23.7882,89.7445,25.29,202.11,64.43,0.27,0.16,4,0.09396086428973632,3,7,6
2015-01-29,Barisal,Upazila_4,23.3937,89.403,27.14,19.33,64.92,0.37,0.19,5,0.0827331047166414,5,8,3
2015-01-29,Barisal,Upazila_5,22.7472,90.5902,28.33,80.52,75.48,0.34,0.13,6,0.19767411334431423,1,10,4
2015-01-29,Barisal,Upazila_6,22.1906,89.6972,25.66,111.07,85.35,0.54,0.48,2,0.11905536822081092,3,9,4
2015-01-29,Barisal,Upazila_7,22.6875,89.8197,26.63,103.4,78.53,0.3,0.1,10,0.025374565612618662,3,8,3
2015-01-29,Barisal,Upazila_8,23.7823,89.8008,26.74,130.52,80.66,0.35,0.19,2,0.016953230885266634,5,10,2
2015-01-29,Barisal,Upazila_9,23.8474,89.6136,26.97,152.9,60.95,0.23,0.36,4,0.015082435198557655,4,7,3
2015-01-29,Barisal,Upazila_10,23.2163,90.0138,27.3,100.8,69.8,0.89,0.19,6,0.06470492274740758,2,6,2
2015-02-05,Dhaka,Upazila_1,23.3818,90.1267,28.36,111.33,83.53,0.72,0.47,6,0.13383083110697017,2,8,5
2015-02-05,Dhaka,Upazila_2,22.8442,90.1166,28.01,169.41,66.35,0.68,0.25,4,0.17390823377184367,2,6,4
2015-02-05,Dhaka,Upazila_3,22.5371,90.1587,28.5,147.9,61.46,0.25,0.15,6,0.06759975620569801,2,11,3
2015-02-05,Dhaka,Upazila_4,23.0189,90.7363,26.38,74.83,89.71,0.64,0.35,4,0.06934375224718224,5,4,3
2015-02-05,Dhaka,Upazila_5,22.0543,89.05,29.19,229.4,65.11,0.4,0.19,5,0.07453142597882945,2,12,7
2015-02-05,Dhaka,Upazila_6,22.658,90.5119,28.67,50.98,87.45,0.86,0.49,5,0.05823929099932484,2,4,6
2015-02-05,Dhaka,Upazila_7,23.626,89.1124,28.56,104.66,69.52,0.83,0.26,0,0.04762496865079975,2,9,2
2015-02-05,Dhaka,Upazila_8,22.1851,90.3572,29.13,90.83,67.44,0.46,0.29,5,0.057037319202009565,5,7,3
2015-02-05,Dhaka,Upazila_9,22.901,89.3221,25.91,101.7,80.44,0.25,0.46,10,0.057115923247727275,2,3,5
2015-02-05,Dhaka,Upazila_10,23.9842,90.7687,28.98,64.1,68.49,0.27,0.49,1,0.1591088783853296,2,11,3
2015-02-05,Chittagong,Upazila_1,23.6809,90.5731,27.5,48.49,61.52,0.27,0.28,5,0.01708169656165306,3,6,5
2015-02-05,Chittagong,Upazila_2,22.1685,90.531,27.97,59.38,84.38,0.22,0.28,5,0.016582916278896232,4,7,3
2015-02-05,Chittagong,Upazila_3,22.8452,89.952,24.83,138.9,75.61,0.4,0.27,6,0.0640119128367165,2,3,6
2015-02-05,Chittagong,Upazila_4,23.9416,90.7381,27.21,52.3,64.49,0.85,0.48,6,0.042055235580372274,2,7,5
2015-02-05,Chittagong,Upazila_5,23.6916,89.807,28.2,112.47,73.18,0.68,0.14,4,0.045734150276920675,1,5,8
2015-02-05,Chittagong,Upazila_6,23.8885,90.7395,29.31,39.57,70.94,0.41,0.12,3,0.08266849197423845,5,8,2
2015-02-05,Chittagong,Upazila_7,22.8978,89.411,27.68,92.91,61.38,0.69,0.2,6,0.03735450564622587,4,0,2
2015-02-05,Chittagong,Upazila_8,22.2273,89.4198,27.28,143.12,87.62,0.82,0.46,4,0.07128094716993294,7,9,6
2015-02-05,Chittagong,Upazila_9,22.0177,89.7194,27.73,131.93,63.56,0.52,0.24,2,0.0974165088647156,5,10,2
2015-02-05,Chittagong,Upazila_10,22.5105,89.6582,26.92,2.13,70.43,0.8,0.26,3,0.11479503500634838,5,5,1
2015-02-05,Rajshahi,Upazila_1,23.6614,90.5968,28.13,125.09,70.51,0.61,0.16,4,0.04732662629400178,1,5,6
2015-02-05,Rajshahi,Upazila_2,22.3035,90.1001,28.8,101.88,60.54,0.89,0.45,5,0.10680722264093133,3,7,6
2015-02-05,Rajshahi,Upazila_3,22.9502,90.5804,27.16,143.24,65.35,0.37,0.15,7,0.1924730632909057,4,7,4
2015-02-05,Rajshahi,Upazila_4,22.4032,89.287,27.63,143.66,82.95,0.75,0.48,5,0.10028829473958215,4,10,5
2015-02-05,Rajshahi,Upazila_5,23.9795,89.7176,26.9,102.39,73.28,0.72,0.29,5,0.09126336411019248,1,9,6
2015-02-05,Rajshahi,Upazila_6,22.2169,89.6474,27.88,89.14,64.73,0.49,0.48,3,0.12263407214862342,5,5,7
2015-02-05,Rajshahi,Upazila_7,22.6284,90.176,26.28,81.5,61.26,0.55,0.28,2,0.16117823383937085,1,6,3
2015-02-05,Rajshahi,Upazila_8,23.5689,90.5355,28.48,170.6,66.53,0.8,0.48,2,0.12450987924262276,3,6,4
2015-02-05,Rajshahi,Upazila_9,23.1395,89.7373,27.71,47.89,66.23,0.28,0.38,5,0.15785813093542095,0,6,5
2015-02-05,Rajshahi,Upazila_10,22.3651,89.5338,27.51,109.17,64.35,0.43,0.43,3,0.11469835277819534,4,6,5
2015-02-05,Khulna,Upazila_1,23.0932,90.0576,28.2,106.97,88.65,0.62,0.32,3,0.03368811022638305,6,10,2
2015-02-05,Khulna,Upazila_2,22.9269,89.2846,25.47,134.21,85.96,0.31,0.31,3,0.19742001718482333,3,6,1
2015-02-05,Khulna,Upazila_3,22.8894,89.3399,26.8,141.03,70.47,0.36,0.11,4,0.04336285518582166,4,7,4
2015-02-05,Khulna,Upazila_4,23.9426,89.6351,25.68,74.1,82.27,0.32,0.41,4,0.0920205253115376,1,4,2
2015-02-05,Khulna,Upazila_5,23.4738,89.3563,28.26,54.47,79.85,0.39,0.38,5,0.10728207661600608,5,7,6
2015-02-05,Khulna,Upazila_6,23.9939,90.6672,27.94,154.59,77.93,0.85,0.33,3,0.17431037129164956,2,9,3
2015-02-05,Khulna,Upazila_7,22.1829,90.2709,28.55,45.05,86.52,0.43,0.31,4,0.1892757306716742,6,6,5
2015-02-05,Khulna,Upazila_8,23.3363,90.2346,29.15,211.57,80.31,0.62,0.36,3,0.044916476530780215,5,5,2
2015-02-05,Khulna,Upazila_9,22.4744,90.9903,28.43,142.91,74.92,0.7,0.25,6,0.10157948320067618,4,6,4
2015-02-05,Khulna,Upazila_10,22.7284,90.8595,28.2,39.92,64.97,0.71,0.22,5,0.02403185174712439,5,7,5
2015-02-05,Barisal,Upazila_1,22.1511,90.5899,29.06,39.13,64.97,0.67,0.17,4,0.03576821370155987,3,11,7
2015-02-05,Barisal,Upazila_2,23.3001,89.5748,28.98,24.67,85.76,0.81,0.16,1,0.09000484790556051,2,6,1
2015-02-05,Barisal,Upazila_3,23.669,90.2874,28.49,136.42,76.53,0.67,0.29,5,0.12429288453135692,3,12,3
2015-02-05,Barisal,Upazila_4,23.9164,90.8097,27.0,98.04,63.26,0.84,0.12,5,0.17622102967131317,4,7,1
2015-02-05,Barisal,Upazila_5,23.731,90.8204,28.13,178.95,85.95,0.21,0.47,3,0.08945459363142441,2,6,2
2015-02-05,Barisal,Upazila_6,23.6355,90.9917,28.61,93.88,69.38,0.37,0.43,3,0.16202801814909226,3,6,4
2015-02-05,Barisal,Upazila_7,22.6908,89.4891,28.38,56.35,77.2,0.42,0.49,4,0.17634346127907927,3,7,4
2015-02-05,Barisal,Upazila_8,22.8812,90.1702,27.93,101.09,66.31,0.5,0.16,3,0.002602042685174544,4,6,3
2015-02-05,Barisal,Upazila_9,23.6014,89.3006,28.63,122.42,62.54,0.67,0.41,1,0.044618003689071165,1,8,7
2015-02-05,Barisal,Upazila_10,22.1554,90.6597,27.52,33.98,62.13,0.43,0.12,5,0.07661387394530135,3,6,5
2015-02-12,Dhaka,Upazila_1,22.5511,90.4016,26.94,76.17,70.13,0.56,0.5,2,0.03962614836471541,0,6,4
2015-02-12,Dhaka,Upazila_2,22.5577,90.711,30.43,129.13,79.53,0.27,0.35,3,0.09144608392390888,3,5,6
2015-02-12,Dhaka,Upazila_3,23.8706,89.4235,28.57,148.23,62.37,0.23,0.49,3,0.19841843740576404,2,5,3
2015-02-12,Dhaka,Upazila_4,22.7764,90.3815,30.14,46.79,73.37,0.42,0.42,4,0.17066929952174478,5,6,4
2015-02-12,Dhaka,Upazila_5,23.2239,89.2092,28.72,50.58,81.6,0.53,0.29,6,0.17875483755238897,3,4,2
2015-02-12,Dhaka,Upazila_6,23.9289,90.6808,28.29,77.19,62.09,0.82,0.25,6,0.18434533389033228,4,10,2
2015-02-12,Dhaka,Upazila_7,22.5575,90.5422,28.15,27.95,77.99,0.62,0.25,4,0.18451448098116002,3,7,7
2015-02-12,Dhaka,Upazila_8,23.2067,89.6641,27.88,29.36,71.81,0.73,0.34,6,0.021855889073631986,2,8,3
2015-02-12,Dhaka,Upazila_9,22.3035,90.5703,28.23,91.75,89.17,0.34,0.1,7,0.12635496873055108,2,5,6
2015-02-12,Dhaka,Upazila_10,22.7918,90.6401,26.56,159.13,69.82,0.4,0.33,3,0.02110272928024022,4,9,4
2015-02-12,Chittagong,Upazila_1,22.3198,90.9045,28.81,163.4,77.83,0.49,0.42,7,0.08164750386925974,2,6,0
2015-02-12,Chittagong,Upazila_2,23.8453,90.8797,28.01,125.21,84.08,0.62,0.16,6,0.1927635322376361,2,7,3
2015-02-12,Chittagong,Upazila_3,22.6904,89.5532,28.94,56.97,67.77,0.26,0.33,5,0.09618832161686071,2,9,2
2015-02-12,Chittagong,Upazila_4,22.5271,90.293,27.61,76.94,69.76,0.41,0.23,6,0.04145650450994712,3,6,2
2015-02-12,Chittagong,Upazila_5,23.2446,89.2417,27.52,75.85,86.29,0.69,0.27,2,0.1115620251470869,3,7,3
2015-02-12,Chittagong,Upazila_6,22.8035,89.5649,28.14,29.65,61.29,0.25,0.3,7,0.14203465331803214,1,9,7
2015-02-12,Chittagong,Upazila_7,23.6846,90.5384,28.94,65.2,86.12,0.68,0.23,2,0.13142376781225468,4,7,7
2015-02-12,Chittagong,Upazila_8,22.9172,89.0801,28.39,59.88,75.62,0.47,0.14,5,0.12353891723771818,1,6,3
2015-02-12,Chittagong,Upazila_9,22.5109,90.8759,26.62,91.13,67.12,0.47,0.12,3,0.1733882085661025,3,5,10
2015-02-12,Chittagong,Upazila_10,22.476,90.892,29.85,90.33,86.06,0.24,0.38,7,0.09357189252683198,2,6,2
2015-02-12,Rajshahi,Upazila_1,23.9855,90.1593,28.1,22.83,81.34,0.48,0.16,6,0.08740674508995416,4,7,4
2015-02-12,Rajshahi,Upazila_2,22.9584,89.4109,27.59,110.17,65.8,0.39,0.21,12,0.041857552306023976,0,7,3
2015-02-12,Rajshahi,Upazila_3,22.294,90.1014,28.61,43.24,70.99,0.75,0.46,2,0.02606814471381438,1,5,4
2015-02-12,Rajshahi,Upazila_4,22.2285,90.4895,27.27,189.83,83.35,0.53,0.41,4,0.1378218162973648,3,7,7
2015-02-12,Rajshahi,Upazila_5,22.4129,89.2777,29.24,35.38,83.58,0.75,0.27,1,0.04402584883950533,2,6,5
2015-02-12,Rajshahi,Upazila_6,23.0973,89.7393,26.8,104.07,80.26,0.41,0.2,5,0.19559868474764694,3,6,5
2015-02-12,Rajshahi,Upazila_7,22.3145,90.0879,27.25,158.18,86.34,0.67,0.34,7,0.08528121129839457,1,8,4
2015-02-12,Rajshahi,Upazila_8,22.673,89.6174,30.12,142.99,70.09,0.78,0.44,7,0.18291688704434955,2,8,7
2015-02-12,Rajshahi,Upazila_9,22.9049,89.4125,26.86,60.18,73.19,0.72,0.23,4,0.06890117867881265,1,10,6
2015-02-12,Rajshahi,Upazila_10,23.6993,90.9835,27.42,190.57,87.06,0.64,0.32,6,0.12805018299045526,4,4,3
2015-02-12,Khulna,Upazila_1,22.2658,90.3089,26.85,135.71,89.0,0.34,0.13,5,0.08184991475707946,5,7,3
2015-02-12,Khulna,Upazila_2,23.9073,90.146,28.81,28.31,66.54,0.78,0.1,4,0.17608438057472098,2,8,2
2015-02-12,Khulna,Upazila_3,23.7121,89.343,27.51,78.85,65.98,0.6,0.39,3,0.16163140980484256,2,4,3
2015-02-12,Khulna,Upazila_4,22.845,89.5624,30.81,121.86,76.18,0.59,0.2,8,0.1008842079430426,2,13,5
2015-02-12,Khulna,Upazila_5,23.3632,90.5945,27.54,72.25,81.4,0.88,0.27,6,0.017965150514416807,4,4,2
2015-02-12,Khulna,Upazila_6,22.4292,89.3256,27.66,73.06,67.59,0.29,0.24,5,0.003922106494850719,4,5,5
2015-02-12,Khulna,Upazila_7,23.5592,90.7705,27.69,158.17,64.02,0.75,0.48,5,0.09916389452970782,2,6,4
2015-02-12,Khulna,Upazila_8,22.8624,90.1819,28.62,99.52,89.15,0.34,0.18,5,0.040614118584012426,5,5,3
2015-02-12,Khulna,Upazila_9,23.191,90.6026,27.35,19.74,68.22,0.64,0.11,6,0.10061366452640563,2,7,2
2015-02-12,Khulna,Upazila_10,22.0983,89.67,27.89,98.49,76.67,0.6,0.43,4,0.11485870794171471,5,8,2
2015-02-12,Barisal,Upazila_1,22.6385,90.9832,27.25,25.63,78.42,0.28,0.5,3,0.06393041245106013,5,5,2
2015-02-12,Barisal,Upazila_2,23.4245,90.8812,28.21,126.37,65.11,0.36,0.32,12,0.016760831819012157,5,6,3
2015-02-12,Barisal,Upazila_3,23.7246,89.524,28.87,50.88,72.63,0.81,0.36,5,0.09247228944954784,7,3,6
2015-02-12,Barisal,Upazila_4,23.9123,90.0387,28.52,13.7,76.18,0.39,0.29,1,0.11136242862814803,4,4,6
2015-02-12,Barisal,Upazila_5,22.0475,90.5631,29.17,202.99,82.07,0.32,0.47,2,0.18852194203173112,3,6,7
2015-02-12,Barisal,Upazila_6,22.9134,90.5535,28.31,236.15,85.9,0.48,0.32,3,0.010455274454441145,1,4,5
2015-02-12,Barisal,Upazila_7,22.9884,90.6061,26.5,54.14,61.87,0.57,0.18,6,0.14714359735562196,1,5,5
2015-02-12,Barisal,Upazila_8,23.6779,89.3689,29.1,11.34,88.86,0.62,0.1,6,0.15497668645058976,3,5,6
2015-02-12,Barisal,Upazila_9,22.5242,90.1475,27.99,3.57,80.46,0.47,0.13,4,0.19598288655647608,3,8,4
2015-02-12,Barisal,Upazila_10,22.6333,90.5329,28.69,82.05,72.58,0.39,0.41,6,0.09513100618498344,8,12,5
2015-02-19,Dhaka,Upazila_1,23.1338,89.9838,28.2,177.76,71.34,0.68,0.29,6,0.09921509570010623,1,12,3
2015-02-19,Dhaka,Upazila_2,22.0032,90.8175,28.6,82.37,78.15,0.46,0.49,4,0.08586455314083906,1,4,3
2015-02-19,Dhaka,Upazila_3,23.3208,90.0775,29.51,190.99,66.65,0.89,0.24,6,0.13739048827708766,4,6,3
2015-02-19,Dhaka,Upazila_4,23.222,89.5159,29.7,88.71,68.77,0.29,0.22,6,0.07343476288625843,0,9,3
2015-02-19,Dhaka,Upazila_5,22.6472,90.5525,27.47,135.19,73.72,0.89,0.46,4,0.1549716804363912,2,6,4
2015-02-19,Dhaka,Upazila_6,22.3039,90.4865,27.86,162.17,61.6,0.6,0.41,2,0.015957824726800074,3,15,5
2015-02-19,Dhaka,Upazila_7,23.8235,89.2278,29.64,54.52,63.79,0.29,0.34,3,0.14166480981559407,2,10,5
2015-02-19,Dhaka,Upazila_8,23.3074,89.6403,28.01,174.92,82.67,0.47,0.11,7,0.15234854129390318,2,7,7
2015-02-19,Dhaka,Upazila_9,23.6943,90.1548,28.17,55.93,74.99,0.3,0.25,7,0.17472676452694003,1,4,6
2015-02-19,Dhaka,Upazila_10,22.9083,89.0518,31.08,11.84,80.59,0.23,0.35,5,0.001850504487180471,2,6,3
2015-02-19,Chittagong,Upazila_1,23.4874,90.913,29.95,139.12,62.64,0.47,0.21,2,0.11963648910840048,4,11,3
2015-02-19,Chittagong,Upazila_2,23.0529,90.1178,28.17,32.6,65.99,0.88,0.46,4,0.06373945145707947,2,8,9
2015-02-19,Chittagong,Upazila_3,22.0212,90.498,28.57,114.78,85.42,0.43,0.17,6,0.058244663715655225,4,4,4
2015-02-19,Chittagong,Upazila_4,22.2679,90.6101,29.35,95.58,84.54,0.33,0.33,7,0.12179982221038571,1,6,7
2015-02-19,Chittagong,Upazila_5,23.0538,89.7154,29.77,95.08,72.57,0.65,0.5,4,0.07262651805189245,5,6,1
2015-02-19,Chittagong,Upazila_6,22.6519,89.8237,29.4,98.0,68.99,0.83,0.33,6,0.10095086471310835,3,9,1
2015-02-19,Chittagong,Upazila_7,22.7685,89.7552,27.26,43.57,82.88,0.85,0.5,3,0.054852370031779944,2,8,4
2015-02-19,Chittagong,Upazila_8,22.7071,89.731,28.23,28.55,78.17,0.71,0.35,2,0.00878092272612745,4,10,2
2015-02-19,Chittagong,Upazila_9,23.5385,90.1096,28.12,171.69,70.64,0.8,0.44,4,0.03164814836305254,2,4,1
2015-02-19,Chittagong,Upazila_10,22.6153,90.5649,26.76,100.6,63.62,0.76,0.45,6,0.05746606664552989,1,8,1
2015-02-19,Rajshahi,Upazila_1,23.3465,89.5554,29.86,57.33,75.47,0.27,0.24,3,0.09106368201238568,2,7,4
2015-02-19,Rajshahi,Upazila_2,23.2983,89.0011,27.92,24.45,78.59,0.28,0.25,7,0.14870050715581504,5,2,3
2015-02-19,Rajshahi,Upazila_3,23.9023,90.3785,28.37,131.3,71.92,0.57,0.48,4,0.03394104783104899,5,5,6
2015-02-19,Rajshahi,Upazila_4,22.2517,90.9252,29.82,29.55,84.64,0.87,0.28,1,0.17037759649407666,4,4,3
2015-02-19,Rajshahi,Upazila_5,22.7861,89.3612,29.54,106.69,60.64,0.64,0.32,8,0.1532051799038593,2,12,2
2015-02-19,Rajshahi,Upazila_6,22.6722,89.0224,28.91,16.41,62.4,0.45,0.34,1,0.1028061638951739,6,9,6
2015-02-19,Rajshahi,Upazila_7,23.8661,90.1297,30.09,29.92,80.62,0.29,0.33,8,0.08186898417647853,3,7,4
2015-02-19,Rajshahi,Upazila_8,23.1942,89.6203,28.9,230.34,69.32,0.4,0.14,6,0.11210787048335419,2,5,3
2015-02-19,Rajshahi,Upazila_9,22.4011,89.2283,27.07,106.13,66.31,0.53,0.13,3,0.07444905903721429,4,8,6
2015-02-19,Rajshahi,Upazila_10,22.9048,90.9535,27.78,81.63,70.45,0.45,0.27,4,0.033702928691836845,0,6,1
2015-02-19,Khulna,Upazila_1,22.3867,90.5785,27.11,75.01,83.1,0.41,0.49,7,0.1786918108334232,2,2,5
2015-02-19,Khulna,Upazila_2,22.3031,89.8091,27.79,57.25,69.14,0.31,0.2,6,0.05026153742843136,2,10,2
2015-02-19,Khulna,Upazila_3,23.3317,90.7914,28.7,65.56,85.91,0.41,0.36,7,0.18196472816641207,3,6,6
2015-02-19,Khulna,Upazila_4,22.7159,90.0392,29.18,41.31,67.62,0.33,0.33,4,0.15189731383766142,5,2,2
2015-02-19,Khulna,Upazila_5,22.5899,90.7111,28.1,123.38,89.57,0.47,0.35,4,0.1969743132227204,5,6,2
2015-02-19,Khulna,Upazila_6,23.2885,89.83,28.62,168.01,75.24,0.82,0.2,7,0.05163163353169567,0,11,4
2015-02-19,Khulna,Upazila_7,22.2547,89.0159,28.85,116.21,76.2,0.41,0.16,3,0.12246225776807936,4,8,6
2015-02-19,Khulna,Upazila_8,23.6061,89.2415,26.78,106.64,89.58,0.59,0.11,2,0.14088472429549734,1,4,1
2015-02-19,Khulna,Upazila_9,22.7013,90.0966,29.12,129.03,82.55,0.79,0.32,7,0.12478911495227768,1,3,1
2015-02-19,Khulna,Upazila_10,23.0709,90.6959,29.59,97.11,60.86,0.84,0.5,8,0.05604328139811421,1,10,4
2015-02-19,Barisal,Upazila_1,22.03,90.2312,28.83,42.8,68.18,0.75,0.42,2,0.1525305117512282,5,8,1
2015-02-19,Barisal,Upazila_2,22.847,90.8189,29.74,139.45,87.54,0.7,0.22,3,0.06108633853660646,2,5,5
2015-02-19,Barisal,Upazila_3,22.6734,89.8871,27.91,104.52,82.88,0.89,0.32,4,0.10912169288543012,3,11,4
2015-02-19,Barisal,Upazila_4,22.8332,89.8829,29.45,92.63,69.9,0.2,0.27,2,0.17467683287420951,2,7,3
2015-02-19,Barisal,Upazila_5,23.8015,89.845,28.75,140.94,81.76,0.85,0.25,8,0.021624670495419208,1,3,6
2015-02-19,Barisal,Upazila_6,23.164,89.9676,28.59,108.73,63.46,0.35,0.34,8,0.19068716495156704,1,8,3
2015-02-19,Barisal,Upazila_7,23.5745,89.5572,29.88,98.74,66.58,0.32,0.45,4,0.1572734771923396,2,9,4
2015-02-19,Barisal,Upazila_8,23.9272,89.5299,28.04,94.32,66.41,0.85,0.31,8,0.07604823328267805,4,11,5
2015-02-19,Barisal,Upazila_9,23.8179,89.5746,30.89,129.87,85.81,0.9,0.26,5,0.0983622644644912,1,5,4
2015-02-19,Barisal,Upazila_10,23.2802,89.0581,29.09,92.76,87.88,0.84,0.16,5,0.08964531642164492,4,5,5
2015-02-26,Dhaka,Upazila_1,22.5331,89.6372,30.46,47.64,65.69,0.33,0.21,13,0.09183182607518228,2,9,6
2015-02-26,Dhaka,Upazila_2,22.7586,89.267,28.97,95.68,85.73,0.87,0.39,5,0.009889487335869453,1,4,3
2015-02-26,Dhaka,Upazila_3,22.055,90.9948,31.62,139.07,66.39,0.76,0.34,2,0.005269466438783521,4,7,8
2015-02-26,Dhaka,Upazila_4,23.5347,90.1301,30.61,76.0,70.53,0.8,0.33,3,0.14967927124194863,2,6,8
2015-02-26,Dhaka,Upazila_5,23.1323,89.9517,27.15,33.8,72.14,0.81,0.38,6,0.19425949206131843,2,8,6
2015-02-26,Dhaka,Upazila_6,22.1921,90.5932,28.82,160.73,87.52,0.54,0.48,5,0.17913024608038372,4,7,4
2015-02-26,Dhaka,Upazila_7,22.109,89.4402,30.03,117.58,85.79,0.22,0.21,6,0.10225914924920693,3,11,4
2015-02-26,Dhaka,Upazila_8,22.7011,90.7343,29.97,141.26,72.83,0.41,0.37,6,0.17829077462894988,9,7,1
2015-02-26,Dhaka,Upazila_9,23.4942,89.7535,29.97,49.14,85.79,0.34,0.35,3,0.0363015923242991,0,9,2
2015-02-26,Dhaka,Upazila_10,23.867,90.0918,28.52,137.05,77.47,0.22,0.36,5,0.1935719848162832,3,8,5
2015-02-26,Chittagong,Upazila_1,23.4796,90.7916,28.27,68.76,84.71,0.68,0.19,1,0.13575519670408578,4,9,3
2015-02-26,Chittagong,Upazila_2,22.7341,90.1773,29.63,71.14,80.39,0.42,0.23,7,0.08528876114286064,3,6,5
2015-02-26,Chittagong,Upazila_3,23.3275,90.6008,31.66,77.42,73.32,0.45,0.22,4,0.0011607537685882185,3,7,5
2015-02-26,Chittagong,Upazila_4,23.3773,89.8501,28.66,49.2,72.2,0.22,0.37,4,0.1674479999030919,3,10,4
2015-02-26,Chittagong,Upazila_5,23.9834,89.0026,29.22,196.31,61.38,0.82,0.24,4,0.02432457813601885,2,12,3
